ability,trait,value,table_name
Long Term Visual Memory,Locus of Control,-0.0,neurotism
Long Term Visual Memory,General Factor of Personality,-0.0,neurotism
Long Term Visual Memory,Factor Alpha,,neurotism
Retrieval Fluency,Neurotism,-0.2,neurotism
Retrieval Fluency,Withdrawal,-0.4898979485566356,neurotism
Retrieval Fluency,Volatility,-0.0,neurotism
Retrieval Fluency,Negative affect,-0.37416573867739417,neurotism
Retrieval Fluency,Depression,,neurotism
Retrieval Fluency,Anxiety,-0.37416573867739417,neurotism
Retrieval Fluency,Anxiety (Test),-0.7549834435270749,neurotism
Retrieval Fluency,Uneven Tempered,-0.2,neurotism
Retrieval Fluency,Suspiciousness,-0.5196152422706632,neurotism
Retrieval Fluency,Self esteem,,neurotism
Retrieval Fluency,Stress tolerance,-0.0,neurotism
Retrieval Fluency,Locus of Control,-0.1414213562373095,neurotism
Retrieval Fluency,General Factor of Personality,,neurotism
Retrieval Fluency,Factor Alpha,,neurotism
Ideational Fluency,Neurotism,-0.3,neurotism
Ideational Fluency,Withdrawal,-0.43588989435406733,neurotism
Ideational Fluency,Volatility,-0.282842712474619,neurotism
Ideational Fluency,Negative affect,,neurotism
Ideational Fluency,Depression,-0.4242640687119285,neurotism
Ideational Fluency,Anxiety,-0.36055512754639896,neurotism
Ideational Fluency,Anxiety (Test),-0.37416573867739417,neurotism
Ideational Fluency,Uneven Tempered,-0.3,neurotism
Ideational Fluency,Suspiciousness,-0.0,neurotism
Ideational Fluency,Self esteem,,neurotism
Ideational Fluency,Stress tolerance,-0.0,neurotism
Ideational Fluency,Locus of Control,,neurotism
Ideational Fluency,General Factor of Personality,,neurotism
Ideational Fluency,Factor Alpha,,neurotism
Associational Fluency,Neurotism,-0.282842712474619,neurotism
Associational Fluency,Withdrawal,-0.36055512754639896,neurotism
Associational Fluency,Volatility,-0.31622776601683794,neurotism
Associational Fluency,Negative affect,-0.0,neurotism
Associational Fluency,Depression,,neurotism
Associational Fluency,Anxiety,-0.31622776601683794,neurotism
Associational Fluency,Anxiety (Test),-0.7211102550927979,neurotism
Associational Fluency,Uneven Tempered,,neurotism
Associational Fluency,Suspiciousness,,neurotism
Associational Fluency,Self esteem,,neurotism
Associational Fluency,Stress tolerance,-0.0,neurotism
Associational Fluency,Locus of Control,,neurotism
Associational Fluency,General Factor of Personality,,neurotism
Associational Fluency,Factor Alpha,,neurotism
Expressional Fluency,Neurotism,-0.31622776601683794,neurotism
Expressional Fluency,Withdrawal,-0.0,neurotism
Expressional Fluency,Volatility,-0.0,neurotism
Expressional Fluency,Negative affect,-0.0,neurotism
Expressional Fluency,Depression,,neurotism
Expressional Fluency,Anxiety,-0.2645751311064591,neurotism
Expressional Fluency,Anxiety (Test),-0.5744562646538028,neurotism
Expressional Fluency,Uneven Tempered,-0.22360679774997896,neurotism
Expressional Fluency,Suspiciousness,-0.3,neurotism
Expressional Fluency,Self esteem,,neurotism
Expressional Fluency,Stress tolerance,,neurotism
Expressional Fluency,Locus of Control,,neurotism
Expressional Fluency,General Factor of Personality,,neurotism
Expressional Fluency,Factor Alpha,,neurotism
Sensitivity to Probs. and Alt. Solutions,Neurotism,-0.33166247903553997,neurotism
Sensitivity to Probs. and Alt. Solutions,Withdrawal,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Volatility,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Negative affect,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Depression,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Anxiety,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Anxiety (Test),-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Uneven Tempered,-0.17320508075688773,neurotism
Sensitivity to Probs. and Alt. Solutions,Suspiciousness,,neurotism
Sensitivity to Probs. and Alt. Solutions,Self esteem,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Stress tolerance,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Locus of Control,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,General Factor of Personality,-0.0,neurotism
Sensitivity to Probs. and Alt. Solutions,Factor Alpha,-1.1661903789690602,neurotism
Originality and Creativity,Neurotism,-0.2,neurotism
Originality and Creativity,Withdrawal,-0.4,neurotism
Originality and Creativity,Volatility,,neurotism
Originality and Creativity,Negative affect,,neurotism
Originality and Creativity,Depression,-0.2,neurotism
Originality and Creativity,Anxiety,-0.0,neurotism
Originality and Creativity,Anxiety (Test),,neurotism
Originality and Creativity,Uneven Tempered,-0.6244997998398398,neurotism
Originality and Creativity,Suspiciousness,-0.31622776601683794,neurotism
Originality and Creativity,Self esteem,,neurotism
Originality and Creativity,Stress tolerance,-0.0,neurotism
Originality and Creativity,Locus of Control,,neurotism
Originality and Creativity,General Factor of Personality,,neurotism
Originality and Creativity,Factor Alpha,-0.0,neurotism
Naming Facility / Speed Lexical Access,Neurotism,-0.33166247903553997,neurotism
Naming Facility / Speed Lexical Access,Withdrawal,-0.34641016151377546,neurotism
Naming Facility / Speed Lexical Access,Volatility,-0.36055512754639896,neurotism
Naming Facility / Speed Lexical Access,Negative affect,-0.22360679774997896,neurotism
Naming Facility / Speed Lexical Access,Depression,-0.5744562646538028,neurotism
Naming Facility / Speed Lexical Access,Anxiety,-0.3,neurotism
Naming Facility / Speed Lexical Access,Anxiety (Test),-0.6557438524302001,neurotism
Naming Facility / Speed Lexical Access,Uneven Tempered,-0.3,neurotism
Naming Facility / Speed Lexical Access,Suspiciousness,,neurotism
Naming Facility / Speed Lexical Access,Self esteem,,neurotism
Naming Facility / Speed Lexical Access,Stress tolerance,-0.0,neurotism
Naming Facility / Speed Lexical Access,Locus of Control,,neurotism
Naming Facility / Speed Lexical Access,General Factor of Personality,-0.0,neurotism
Naming Facility / Speed Lexical Access,Factor Alpha,-0.43588989435406733,neurotism
Word Fluency,Neurotism,-0.2645751311064591,neurotism
Word Fluency,Withdrawal,-0.469041575982343,neurotism
Word Fluency,Volatility,-0.3,neurotism
Word Fluency,Negative affect,-0.0,neurotism
Word Fluency,Depression,-0.36055512754639896,neurotism
Word Fluency,Anxiety,-0.37416573867739417,neurotism
Word Fluency,Anxiety (Test),-0.0,neurotism
Word Fluency,Uneven Tempered,-0.1,neurotism
Word Fluency,Suspiciousness,-0.458257569495584,neurotism
Word Fluency,Self esteem,,neurotism
Word Fluency,Stress tolerance,-0.0,neurotism
Word Fluency,Locus of Control,,neurotism
Word Fluency,General Factor of Personality,,neurotism
Word Fluency,Factor Alpha,,neurotism
Short Term Memory,Neurotism,-0.0,neurotism
Short Term Memory,Withdrawal,-0.0,neurotism
Short Term Memory,Volatility,-0.0,neurotism
Short Term Memory,Negative affect,-0.0,neurotism
Short Term Memory,Depression,-0.0,neurotism
Short Term Memory,Anxiety,-0.0,neurotism
Short Term Memory,Anxiety (Test),-0.7,neurotism
Short Term Memory,Uneven Tempered,-0.3872983346207417,neurotism
Short Term Memory,Suspiciousness,-0.0,neurotism
Short Term Memory,Self esteem,,neurotism
Short Term Memory,Stress tolerance,-0.282842712474619,neurotism
Short Term Memory,Locus of Control,,neurotism
Short Term Memory,General Factor of Personality,-0.0,neurotism
Short Term Memory,Factor Alpha,-0.0,neurotism
Memory Span,Neurotism,-0.3,neurotism
Memory Span,Withdrawal,-0.4,neurotism
Memory Span,Volatility,-0.282842712474619,neurotism
Memory Span,Negative affect,-0.37416573867739417,neurotism
Memory Span,Depression,-0.5385164807134504,neurotism
Memory Span,Anxiety,-0.2645751311064591,neurotism
Memory Span,Anxiety (Test),-0.6,neurotism
Memory Span,Uneven Tempered,-0.5,neurotism
Memory Span,Suspiciousness,-0.6782329983125268,neurotism
Memory Span,Self esteem,,neurotism
Memory Span,Stress tolerance,-0.0,neurotism
Memory Span,Locus of Control,,neurotism
Memory Span,General Factor of Personality,,neurotism
Memory Span,Factor Alpha,,neurotism
Working Memory Capacity,Neurotism,-0.2449489742783178,neurotism
Working Memory Capacity,Withdrawal,-0.43588989435406733,neurotism
Working Memory Capacity,Volatility,-0.22360679774997896,neurotism
Working Memory Capacity,Negative affect,-0.3,neurotism
Working Memory Capacity,Depression,-0.5196152422706632,neurotism
Working Memory Capacity,Anxiety,-0.33166247903553997,neurotism
Working Memory Capacity,Anxiety (Test),-0.2645751311064591,neurotism
Working Memory Capacity,Uneven Tempered,-0.2449489742783178,neurotism
Working Memory Capacity,Suspiciousness,-0.6,neurotism
Working Memory Capacity,Self esteem,,neurotism
Working Memory Capacity,Stress tolerance,,neurotism
Working Memory Capacity,Locus of Control,,neurotism
Working Memory Capacity,General Factor of Personality,,neurotism
Working Memory Capacity,Factor Alpha,,neurotism
Attentional Executive Control,Neurotism,-0.2645751311064591,neurotism
Attentional Executive Control,Withdrawal,-0.0,neurotism
Attentional Executive Control,Volatility,-0.0,neurotism
Attentional Executive Control,Negative affect,-0.0,neurotism
Attentional Executive Control,Depression,-0.0,neurotism
Attentional Executive Control,Anxiety,,neurotism
Attentional Executive Control,Anxiety (Test),-0.0,neurotism
Attentional Executive Control,Uneven Tempered,-0.0,neurotism
Attentional Executive Control,Suspiciousness,-0.0,neurotism
Attentional Executive Control,Self esteem,-0.0,neurotism
Attentional Executive Control,Stress tolerance,-0.0,neurotism
Attentional Executive Control,Locus of Control,-0.0,neurotism
Attentional Executive Control,General Factor of Personality,-0.0,neurotism
Attentional Executive Control,Factor Alpha,,neurotism
Visual Processing,Neurotism,-0.2449489742783178,neurotism
Visual Processing,Withdrawal,-0.0,neurotism
Visual Processing,Volatility,-0.0,neurotism
Visual Processing,Negative affect,-0.22360679774997896,neurotism
Visual Processing,Depression,-0.7483314773547883,neurotism
Visual Processing,Anxiety,-0.22360679774997896,neurotism
Visual Processing,Anxiety (Test),-0.5,neurotism
Visual Processing,Uneven Tempered,-0.22360679774997896,neurotism
Visual Processing,Suspiciousness,-0.4242640687119285,neurotism
Visual Processing,Self esteem,,neurotism
Visual Processing,Stress tolerance,-0.0,neurotism
Visual Processing,Locus of Control,,neurotism
Visual Processing,General Factor of Personality,,neurotism
Visual Processing,Factor Alpha,,neurotism
Visualization,Neurotism,-0.34641016151377546,neurotism
Visualization,Withdrawal,-0.17320508075688773,neurotism
Visualization,Volatility,-0.4242640687119285,neurotism
Visualization,Negative affect,-0.0,neurotism
Visualization,Depression,-0.4,neurotism
Visualization,Anxiety,-0.31622776601683794,neurotism
Visualization,Anxiety (Test),-0.6782329983125268,neurotism
Visualization,Uneven Tempered,-0.4,neurotism
Visualization,Suspiciousness,-0.37416573867739417,neurotism
Visualization,Self esteem,,neurotism
Visualization,Stress tolerance,,neurotism
Visualization,Locus of Control,,neurotism
Visualization,General Factor of Personality,,neurotism
Visualization,Factor Alpha,,neurotism
Closure Speed,Neurotism,-0.36055512754639896,neurotism
Closure Speed,Withdrawal,-0.0,neurotism
Closure Speed,Volatility,-0.0,neurotism
Closure Speed,Negative affect,-0.0,neurotism
Closure Speed,Depression,-0.3872983346207417,neurotism
Closure Speed,Anxiety,-0.469041575982343,neurotism
Closure Speed,Anxiety (Test),-0.0,neurotism
Closure Speed,Uneven Tempered,-0.2645751311064591,neurotism
Closure Speed,Suspiciousness,-0.5744562646538028,neurotism
Closure Speed,Self esteem,,neurotism
Closure Speed,Stress tolerance,-0.0,neurotism
Closure Speed,Locus of Control,,neurotism
Closure Speed,General Factor of Personality,-0.2,neurotism
Closure Speed,Factor Alpha,,neurotism
Flexibility of Closure,Neurotism,-0.31622776601683794,neurotism
Flexibility of Closure,Withdrawal,-0.0,neurotism
Flexibility of Closure,Volatility,-0.0,neurotism
Flexibility of Closure,Negative affect,,neurotism
Flexibility of Closure,Depression,-0.34641016151377546,neurotism
Flexibility of Closure,Anxiety,-0.282842712474619,neurotism
Flexibility of Closure,Anxiety (Test),-0.3,neurotism
Flexibility of Closure,Uneven Tempered,-0.17320508075688773,neurotism
Flexibility of Closure,Suspiciousness,-0.3,neurotism
Flexibility of Closure,Self esteem,,neurotism
Flexibility of Closure,Stress tolerance,,neurotism
Flexibility of Closure,Locus of Control,,neurotism
Flexibility of Closure,General Factor of Personality,,neurotism
Flexibility of Closure,Factor Alpha,,neurotism
Spatial Scanning,Neurotism,-0.37416573867739417,neurotism
Spatial Scanning,Withdrawal,-0.0,neurotism
Spatial Scanning,Volatility,-0.0,neurotism
Spatial Scanning,Negative affect,-0.0,neurotism
Spatial Scanning,Depression,,neurotism
Spatial Scanning,Anxiety,,neurotism
Spatial Scanning,Anxiety (Test),-0.0,neurotism
Spatial Scanning,Uneven Tempered,-0.1414213562373095,neurotism
Spatial Scanning,Suspiciousness,-0.31622776601683794,neurotism
Spatial Scanning,Self esteem,,neurotism
Spatial Scanning,Stress tolerance,-0.0,neurotism
Spatial Scanning,Locus of Control,,neurotism
Spatial Scanning,General Factor of Personality,,neurotism
Spatial Scanning,Factor Alpha,-0.1414213562373095,neurotism
Perceptual Illusions,Neurotism,-0.31622776601683794,neurotism
Perceptual Illusions,Withdrawal,-0.0,neurotism
Perceptual Illusions,Volatility,-0.0,neurotism
Perceptual Illusions,Negative affect,-0.0,neurotism
Perceptual Illusions,Depression,-0.0,neurotism
Perceptual Illusions,Anxiety,,neurotism
Perceptual Illusions,Anxiety (Test),-0.0,neurotism
Perceptual Illusions,Uneven Tempered,-0.0,neurotism
Perceptual Illusions,Suspiciousness,-0.0,neurotism
Perceptual Illusions,Self esteem,,neurotism
Perceptual Illusions,Stress tolerance,-0.0,neurotism
Perceptual Illusions,Locus of Control,-0.0,neurotism
Perceptual Illusions,General Factor of Personality,-0.0,neurotism
Perceptual Illusions,Factor Alpha,-0.282842712474619,neurotism
Visual Memory,Neurotism,-0.33166247903553997,neurotism
Visual Memory,Withdrawal,-0.0,neurotism
Visual Memory,Volatility,-0.0,neurotism
Visual Memory,Negative affect,-0.0,neurotism
Visual Memory,Depression,-0.47958315233127197,neurotism
Visual Memory,Anxiety,-0.5,neurotism
Visual Memory,Anxiety (Test),-0.0,neurotism
Visual Memory,Uneven Tempered,-0.1414213562373095,neurotism
Visual Memory,Suspiciousness,-0.0,neurotism
Visual Memory,Self esteem,-0.0,neurotism
Visual Memory,Stress tolerance,-0.0,neurotism
Visual Memory,Locus of Control,-0.2,neurotism
Visual Memory,General Factor of Personality,-0.0,neurotism
Visual Memory,Factor Alpha,,neurotism
Auditory Processing,Neurotism,-0.2645751311064591,neurotism
Auditory Processing,Withdrawal,-0.0,neurotism
Auditory Processing,Volatility,-0.0,neurotism
Auditory Processing,Negative affect,-0.0,neurotism
Auditory Processing,Depression,-0.0,neurotism
Auditory Processing,Anxiety,-0.37416573867739417,neurotism
Auditory Processing,Anxiety (Test),-0.0,neurotism
Auditory Processing,Uneven Tempered,-0.469041575982343,neurotism
Auditory Processing,Suspiciousness,-0.0,neurotism
Auditory Processing,Self esteem,,neurotism
Auditory Processing,Stress tolerance,-0.0,neurotism
Auditory Processing,Locus of Control,-0.0,neurotism
Auditory Processing,General Factor of Personality,-0.0,neurotism
Auditory Processing,Factor Alpha,,neurotism
Processing Speed,Neurotism,-0.4898979485566356,neurotism
Processing Speed,Withdrawal,-0.0,neurotism
Processing Speed,Volatility,-0.2645751311064591,neurotism
Processing Speed,Negative affect,-0.0,neurotism
Processing Speed,Depression,-0.0,neurotism
Processing Speed,Anxiety,-0.6,neurotism
Processing Speed,Anxiety (Test),-0.0,neurotism
Processing Speed,Uneven Tempered,-0.2449489742783178,neurotism
Processing Speed,Suspiciousness,-0.5830951894845301,neurotism
Processing Speed,Self esteem,-0.4,neurotism
Processing Speed,Stress tolerance,,neurotism
Processing Speed,Locus of Control,-0.0,neurotism
Processing Speed,General Factor of Personality,-0.0,neurotism
Processing Speed,Factor Alpha,,neurotism
Perceptual Speed,Neurotism,-0.2449489742783178,neurotism
Perceptual Speed,Withdrawal,-0.37416573867739417,neurotism
Perceptual Speed,Volatility,-0.43588989435406733,neurotism
Perceptual Speed,Negative affect,-1.1661903789690602,neurotism
Perceptual Speed,Depression,-0.22360679774997896,neurotism
Perceptual Speed,Anxiety,-0.0,neurotism
Perceptual Speed,Anxiety (Test),-0.31622776601683794,neurotism
Perceptual Speed,Uneven Tempered,-0.4898979485566356,neurotism
Perceptual Speed,Suspiciousness,-0.43588989435406733,neurotism
Perceptual Speed,Self esteem,,neurotism
Perceptual Speed,Stress tolerance,,neurotism
Perceptual Speed,Locus of Control,,neurotism
Perceptual Speed,General Factor of Personality,,neurotism
Perceptual Speed,Factor Alpha,,neurotism
Scanning,Neurotism,-0.37416573867739417,neurotism
Scanning,Withdrawal,-0.22360679774997896,neurotism
Scanning,Volatility,,neurotism
Scanning,Negative affect,,neurotism
Scanning,Depression,-0.34641016151377546,neurotism
Scanning,Anxiety,-0.34641016151377546,neurotism
Scanning,Anxiety (Test),-0.5196152422706632,neurotism
Scanning,Uneven Tempered,-0.43588989435406733,neurotism
Scanning,Suspiciousness,-0.469041575982343,neurotism
Scanning,Self esteem,,neurotism
Scanning,Stress tolerance,,neurotism
Scanning,Locus of Control,,neurotism
Scanning,General Factor of Personality,,neurotism
Scanning,Factor Alpha,,neurotism
Pattern Recognition,Neurotism,-0.36055512754639896,neurotism
Pattern Recognition,Withdrawal,-0.0,neurotism
Pattern Recognition,Volatility,-0.0,neurotism
Pattern Recognition,Negative affect,-0.0,neurotism
Pattern Recognition,Depression,-0.282842712474619,neurotism
Pattern Recognition,Anxiety,,neurotism
Pattern Recognition,Anxiety (Test),-0.0,neurotism
Pattern Recognition,Uneven Tempered,-0.0,neurotism
Pattern Recognition,Suspiciousness,-0.3,neurotism
Pattern Recognition,Self esteem,-0.0,neurotism
Pattern Recognition,Stress tolerance,-0.0,neurotism
Pattern Recognition,Locus of Control,-0.0,neurotism
Pattern Recognition,General Factor of Personality,-0.0,neurotism
Pattern Recognition,Factor Alpha,-0.0,neurotism
Number Facility,Neurotism,-0.34641016151377546,neurotism
Number Facility,Withdrawal,-0.0,neurotism
Number Facility,Volatility,-0.0,neurotism
Number Facility,Negative affect,-0.0,neurotism
Number Facility,Depression,-0.4898979485566356,neurotism
Number Facility,Anxiety,-0.4242640687119285,neurotism
Number Facility,Anxiety (Test),-0.8660254037844386,neurotism
Number Facility,Uneven Tempered,-0.5,neurotism
Number Facility,Suspiciousness,-0.5385164807134504,neurotism
Number Facility,Self esteem,,neurotism
Number Facility,Stress tolerance,,neurotism
Number Facility,Locus of Control,,neurotism
Number Facility,General Factor of Personality,-0.2449489742783178,neurotism
Number Facility,Factor Alpha,,neurotism
Reaction and Decision Speed,Neurotism,,neurotism
Reaction and Decision Speed,Withdrawal,-0.0,neurotism
Reaction and Decision Speed,Volatility,-0.0,neurotism
Reaction and Decision Speed,Negative affect,-0.0,neurotism
Reaction and Decision Speed,Depression,-0.0,neurotism
Reaction and Decision Speed,Anxiety,-0.0,neurotism
Reaction and Decision Speed,Anxiety (Test),-0.0,neurotism
Reaction and Decision Speed,Uneven Tempered,-0.0,neurotism
Reaction and Decision Speed,Suspiciousness,-0.0,neurotism
Reaction and Decision Speed,Self esteem,-0.0,neurotism
Reaction and Decision Speed,Stress tolerance,-0.0,neurotism
Reaction and Decision Speed,Locus of Control,,neurotism
Reaction and Decision Speed,General Factor of Personality,-0.0,neurotism
Reaction and Decision Speed,Factor Alpha,-0.0,neurotism
Simple Reaction Time,Neurotism,-0.0,neurotism
Simple Reaction Time,Withdrawal,-0.31622776601683794,neurotism
Simple Reaction Time,Volatility,-0.4,neurotism
Simple Reaction Time,Negative affect,-0.0,neurotism
Simple Reaction Time,Depression,-0.37416573867739417,neurotism
Simple Reaction Time,Anxiety,-0.43588989435406733,neurotism
Simple Reaction Time,Anxiety (Test),-0.0,neurotism
Simple Reaction Time,Uneven Tempered,-0.2449489742783178,neurotism
Simple Reaction Time,Suspiciousness,-0.0,neurotism
Simple Reaction Time,Self esteem,,neurotism
Simple Reaction Time,Stress tolerance,-0.0,neurotism
Simple Reaction Time,Locus of Control,-0.31622776601683794,neurotism
Simple Reaction Time,General Factor of Personality,-0.0,neurotism
Simple Reaction Time,Factor Alpha,,neurotism
Choice Reaction Time,Neurotism,-0.2449489742783178,neurotism
Choice Reaction Time,Withdrawal,-0.31622776601683794,neurotism
Choice Reaction Time,Volatility,-0.0,neurotism
Choice Reaction Time,Negative affect,-0.0,neurotism
Choice Reaction Time,Depression,-0.4242640687119285,neurotism
Choice Reaction Time,Anxiety,-0.31622776601683794,neurotism
Choice Reaction Time,Anxiety (Test),-0.0,neurotism
Choice Reaction Time,Uneven Tempered,-0.0,neurotism
Choice Reaction Time,Suspiciousness,-0.0,neurotism
Choice Reaction Time,Self esteem,,neurotism
Choice Reaction Time,Stress tolerance,-0.0,neurotism
Choice Reaction Time,Locus of Control,-0.1414213562373095,neurotism
Choice Reaction Time,General Factor of Personality,-0.0,neurotism
Choice Reaction Time,Factor Alpha,,neurotism
Decision Time,Neurotism,,neurotism
Decision Time,Withdrawal,-0.4242640687119285,neurotism
Decision Time,Volatility,-0.0,neurotism
Decision Time,Negative affect,-0.0,neurotism
Decision Time,Depression,-0.0,neurotism
Decision Time,Anxiety,-0.2645751311064591,neurotism
Decision Time,Anxiety (Test),-0.0,neurotism
Decision Time,Uneven Tempered,-0.0,neurotism
Decision Time,Suspiciousness,-0.0,neurotism
Decision Time,Self esteem,-0.33166247903553997,neurotism
Decision Time,Stress tolerance,-0.0,neurotism
Decision Time,Locus of Control,,neurotism
Decision Time,General Factor of Personality,-0.0,neurotism
Decision Time,Factor Alpha,,neurotism
Movement Time,Neurotism,-0.0,neurotism
Movement Time,Withdrawal,-0.41231056256176607,neurotism
Movement Time,Volatility,-0.0,neurotism
Movement Time,Negative affect,-0.0,neurotism
Movement Time,Depression,-0.0,neurotism
Movement Time,Anxiety,-0.33166247903553997,neurotism
Movement Time,Anxiety (Test),-0.0,neurotism
Movement Time,Uneven Tempered,-0.0,neurotism
Movement Time,Suspiciousness,-0.0,neurotism
Movement Time,Self esteem,-0.0,neurotism
Movement Time,Stress tolerance,-0.0,neurotism
Movement Time,Locus of Control,,neurotism
Movement Time,General Factor of Personality,-0.0,neurotism
Movement Time,Factor Alpha,-0.0,neurotism
Semantic Processing Speed,Neurotism,-0.2645751311064591,neurotism
Semantic Processing Speed,Withdrawal,-0.0,neurotism
Semantic Processing Speed,Volatility,-0.0,neurotism
Semantic Processing Speed,Negative affect,-0.0,neurotism
Semantic Processing Speed,Depression,-0.0,neurotism
Semantic Processing Speed,Anxiety,-0.0,neurotism
Semantic Processing Speed,Anxiety (Test),-0.0,neurotism
Semantic Processing Speed,Uneven Tempered,-0.0,neurotism
Semantic Processing Speed,Suspiciousness,-0.0,neurotism
Semantic Processing Speed,Self esteem,-0.0,neurotism
Semantic Processing Speed,Stress tolerance,-0.0,neurotism
Semantic Processing Speed,Locus of Control,-0.0,neurotism
Semantic Processing Speed,General Factor of Personality,-0.0,neurotism
Semantic Processing Speed,Factor Alpha,-0.0,neurotism
Inspection Time,Neurotism,-0.2645751311064591,neurotism
Inspection Time,Withdrawal,-0.0,neurotism
Inspection Time,Volatility,-0.0,neurotism
Inspection Time,Negative affect,-0.0,neurotism
Inspection Time,Depression,-0.0,neurotism
Inspection Time,Anxiety,-0.0,neurotism
Inspection Time,Anxiety (Test),-0.0,neurotism
Inspection Time,Uneven Tempered,-0.0,neurotism
Inspection Time,Suspiciousness,-0.0,neurotism
Inspection Time,Self esteem,-0.0,neurotism
Inspection Time,Stress tolerance,-0.0,neurotism
Inspection Time,Locus of Control,-0.0,neurotism
Inspection Time,General Factor of Personality,-0.0,neurotism
Inspection Time,Factor Alpha,,neurotism
Mental Comparison Speed,Neurotism,-0.31622776601683794,neurotism
Mental Comparison Speed,Withdrawal,-0.5,neurotism
Mental Comparison Speed,Volatility,-0.4,neurotism
Mental Comparison Speed,Negative affect,-0.0,neurotism
Mental Comparison Speed,Depression,-0.0,neurotism
Mental Comparison Speed,Anxiety,,neurotism
Mental Comparison Speed,Anxiety (Test),-0.0,neurotism
Mental Comparison Speed,Uneven Tempered,-0.22360679774997896,neurotism
Mental Comparison Speed,Suspiciousness,-0.0,neurotism
Mental Comparison Speed,Self esteem,-0.282842712474619,neurotism
Mental Comparison Speed,Stress tolerance,-0.0,neurotism
Mental Comparison Speed,Locus of Control,-0.0,neurotism
Mental Comparison Speed,General Factor of Personality,-0.0,neurotism
Mental Comparison Speed,Factor Alpha,,neurotism
Acquired Knowledge,Neurotism,-0.36055512754639896,neurotism
Acquired Knowledge,Withdrawal,-0.0,neurotism
Acquired Knowledge,Volatility,-0.0,neurotism
Acquired Knowledge,Negative affect,-0.0,neurotism
Acquired Knowledge,Depression,-0.0,neurotism
Acquired Knowledge,Anxiety,-0.2,neurotism
Acquired Knowledge,Anxiety (Test),-0.0,neurotism
Acquired Knowledge,Uneven Tempered,-0.3,neurotism
Acquired Knowledge,Suspiciousness,-0.0,neurotism
Acquired Knowledge,Self esteem,,neurotism
Acquired Knowledge,Stress tolerance,-0.0,neurotism
Acquired Knowledge,Locus of Control,,neurotism
Acquired Knowledge,General Factor of Personality,,neurotism
Acquired Knowledge,Factor Alpha,,neurotism
Quantitative Ability,Neurotism,-0.5099019513592785,neurotism
Quantitative Ability,Withdrawal,-0.0,neurotism
Quantitative Ability,Volatility,-0.0,neurotism
Quantitative Ability,Negative affect,-0.0,neurotism
Quantitative Ability,Depression,-0.0,neurotism
Quantitative Ability,Anxiety,-0.6855654600401044,neurotism
Quantitative Ability,Anxiety (Test),-0.5385164807134504,neurotism
Quantitative Ability,Uneven Tempered,-0.6633249580710799,neurotism
Quantitative Ability,Suspiciousness,-0.458257569495584,neurotism
Quantitative Ability,Self esteem,,neurotism
Quantitative Ability,Stress tolerance,-0.0,neurotism
Quantitative Ability,Locus of Control,,neurotism
Quantitative Ability,General Factor of Personality,,neurotism
Quantitative Ability,Factor Alpha,,neurotism
Mathematics Knowledge,Neurotism,,neurotism
Mathematics Knowledge,Withdrawal,,neurotism
Mathematics Knowledge,Volatility,-0.0,neurotism
Mathematics Knowledge,Negative affect,-0.0,neurotism
Mathematics Knowledge,Depression,-0.0,neurotism
Mathematics Knowledge,Anxiety,,neurotism
Mathematics Knowledge,Anxiety (Test),-0.565685424949238,neurotism
Mathematics Knowledge,Uneven Tempered,-0.5385164807134504,neurotism
Mathematics Knowledge,Suspiciousness,-0.31622776601683794,neurotism
Mathematics Knowledge,Self esteem,,neurotism
Mathematics Knowledge,Stress tolerance,-0.282842712474619,neurotism
Mathematics Knowledge,Locus of Control,,neurotism
Mathematics Knowledge,General Factor of Personality,-0.0,neurotism
Mathematics Knowledge,Factor Alpha,,neurotism
Mathematics Achievement,Neurotism,-0.22360679774997896,neurotism
Mathematics Achievement,Withdrawal,-0.0,neurotism
Mathematics Achievement,Volatility,-0.0,neurotism
Mathematics Achievement,Negative affect,-0.0,neurotism
Mathematics Achievement,Depression,-0.0,neurotism
Mathematics Achievement,Anxiety,-1.0770329614269007,neurotism
Mathematics Achievement,Anxiety (Test),-0.3,neurotism
Mathematics Achievement,Uneven Tempered,-0.7,neurotism
Mathematics Achievement,Suspiciousness,-0.0,neurotism
Mathematics Achievement,Self esteem,,neurotism
Mathematics Achievement,Stress tolerance,-0.0,neurotism
Mathematics Achievement,Locus of Control,,neurotism
Mathematics Achievement,General Factor of Personality,,neurotism
Mathematics Achievement,Factor Alpha,,neurotism
Verbal Ability,Neurotism,-0.31622776601683794,neurotism
Verbal Ability,Withdrawal,,neurotism
Verbal Ability,Volatility,,neurotism
Verbal Ability,Negative affect,-0.0,neurotism
Verbal Ability,Depression,-0.5,neurotism
Verbal Ability,Anxiety,-0.3872983346207417,neurotism
Verbal Ability,Anxiety (Test),-0.5744562646538028,neurotism
